type	id	project_id	submitter_id	data_category	data_format	data_type	experimental_strategy	file_name	file_size	md5sum	object_id	core_metadata_collections.id	core_metadata_collections.submitter_id	read_groups.id#1	read_groups.submitter_id#1
submitted_aligned_reads	786a3e41-c537-48a6-b0bc-952401861e3b	DCF-CCLE	G28602.NCI-H2444.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28602.NCI-H2444.1.bam	18302328725	3603941d7bf5d65feadec9e8910c9a3c	d2d63a2e-328b-4167-b87a-ec98fbcf05b5			c6f5c366-1ca5-4c8c-8e38-a83422099191	NCIH2444_LUNG_rna_read_group
submitted_aligned_reads	1b91154f-4392-41ad-9092-f8308d526782	DCF-CCLE	G28901.Hs_606.T.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28901.Hs_606.T.3.bam	13938927104	0c6f27d83a71c561ab167fe69f8d192f	b40cd4e0-c256-43bb-86ba-657e8323ff1f			346ce83b-211f-47d8-b452-4b287972ef2c	HS606T_BREAST_rna_read_group
submitted_aligned_reads	d49367b8-3304-4346-aa2f-1e16a19a7ddd	DCF-CCLE	G28862.HMCB.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28862.HMCB.3.bam	14322166362	d2b3c8a8e4e50b68eaa5bf28cc6ce23c	76996aa3-25c1-4380-bcf2-edc6fc05dd9c			e871abe6-33f8-43e9-803d-46e387ed96c4	HMCB_SKIN_rna_read_group
submitted_aligned_reads	f57b9bcc-a679-4837-a377-4f1ea8ecf14a	DCF-CCLE	G41701.8-MG-BA.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41701.8-MG-BA.5.bam	15211520191	129ac87cd6684e2e9013ef555f50db3e	5d759623-ea0a-4f5f-9587-e7747091e2c5			a98ce6a2-586e-4455-8644-20031293f18c	8MGBA_CENTRAL_NERVOUS_SYSTEM_rna_read_group
submitted_aligned_reads	0acff231-c308-440e-864d-2c564a375acf	DCF-CCLE	G27498.REC-1.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27498.REC-1.2.bam	18892417494	666ff5995e4a369ef0cb804e4abc7151	507f59ce-2ed0-4692-8180-25929c883193			250f33c9-31c0-4545-9ec3-7d2ba42dd4d8	REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	6f1709fa-6fca-4c4a-8b98-6f736fe70897	DCF-CCLE	G27242.Panc_08.13.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27242.Panc_08.13.1.bam	11749373115	8d11a4d142a3cdd130042a790a2642fa	df14185b-65da-44b4-96bc-bfd5d69bdeb0			f3caa85f-1ddb-4cba-8e59-cb5796dd6d85	PANC0813_PANCREAS_rna_read_group
submitted_aligned_reads	301d56e0-3008-4f17-9262-5008b89928a9	DCF-CCLE	G28024.KMS-28BM.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28024.KMS-28BM.1.bam	12321067358	04d93af239810b95a86be62ecbaddf9a	f3bd3717-b610-4560-af3d-09e1a7109c4b			ded965be-d1ed-4a16-be0b-6dfcb742bb06	KMS28BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	7aef74cd-d31f-408a-987c-cb1f30076b0e	DCF-CCLE	G28534.NCI-H810.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28534.NCI-H810.1.bam	15610529979	014647fd4bfb3d0a5f331a199a068103	0247a400-5a35-4163-91cc-e4bea631afe6			4eb6f144-3849-4460-a465-d8685f34dadc	NCIH810_LUNG_rna_read_group
submitted_aligned_reads	d9da75f7-3b0b-4de2-a1f8-cf080ceca56c	DCF-CCLE	G30627.SU-DHL-1.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30627.SU-DHL-1.1.bam	15406424002	70d5f5f3c72b870da61d636bc05f3c60	b0ccae5a-2c34-4a4f-a9c6-7a32815d605e			ccf81ac2-73c3-4ba5-b050-5531170d8fbe	SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	2ddb3943-a586-43c9-8edd-140378da36e6	DCF-CCLE	G25231.NCI-H69.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G25231.NCI-H69.1.bam	15127003000	289cad736e336b472a7be7445678c05a	41dea861-d128-47db-9d5c-8598894c5e64			f2203436-ec41-44a7-8e59-ee2fe0087fb7	NCIH69_LUNG_rna_read_group
submitted_aligned_reads	5db3a100-b957-439f-87e6-d0a4b7d2b324	DCF-CCLE	G41663.OVISE.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41663.OVISE.5.bam	17277306011	160d403615b57fc6003f1f5fbd186e4a	12b3f9f3-e90c-406f-924f-204658ca0665			4c1217e6-7b22-43fb-ad52-3aab8507a849	OVISE_OVARY_rna_read_group
submitted_aligned_reads	8ff08fb1-3084-4a48-a99c-10a6e87459e7	DCF-CCLE	G41670.HT-29.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41670.HT-29.5.bam	9182715749	0345283448f4f9604879644b59071875	2149c8e3-8ca9-4865-89ae-370560642bf0			061359be-3226-45d3-8689-78a52069e428	HT29_LARGE_INTESTINE_rna_read_group
submitted_aligned_reads	0a4e5a10-83d7-4ce4-9c39-0581962dd732	DCF-CCLE	G27231.RMUG-S.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27231.RMUG-S.1.bam	13101023642	a9d2c03f57e0e4679053eb7506cdd9ff	4167a756-785a-4cbd-a815-d6c1ce0068e6			2167fa5d-f26e-4463-9671-1ed5431de8de	RMUGS_OVARY_rna_read_group
submitted_aligned_reads	bc8951bb-0c0d-4b8e-a1ce-14531cca87c4	DCF-CCLE	G26208.JHOC-5.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26208.JHOC-5.2.bam	16635311735	c543c02e95feaa38e17a01b5cfb0fb56	f02a6c57-2161-4f83-99c1-02bec5f6ee68			8b27d6d3-36ce-42b3-81b4-4aac72e805a4	JHOC5_OVARY_rna_read_group
submitted_aligned_reads	dc673c2f-625c-4f7b-904c-bdec43aca29f	DCF-CCLE	G28573.OV56.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28573.OV56.1.bam	17728981347	187148366337771ce146753015ebb776	7d8ab474-6720-4596-ba13-f46b41d983a9			40ffdd7e-1f69-4304-85ad-07872891fdd5	OV56_OVARY_rna_read_group
submitted_aligned_reads	46d6b939-b362-4404-97db-7cd0872fa6d2	DCF-CCLE	G27511.PE_CA-PJ49.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27511.PE_CA-PJ49.2.bam	17926960523	05874c2ce89a0cc8a86d45e7931e894a	708e5fae-99cc-451e-a2b4-f2c260d00f3a			30f82d08-24e3-44af-bdb9-dde249f8ccf9	PECAPJ49_UPPER_AERODIGESTIVE_TRACT_rna_read_group
submitted_aligned_reads	315c324c-0b10-43c0-8e2b-32a041ee02dd	DCF-CCLE	G30559.COV644.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30559.COV644.1.bam	8051581061	ef63883612603675d7a5b8d5ecdd2ecd	59bc35dc-4727-473e-a94a-c1d847b3c190			f9dabd30-10a3-41ca-a281-2f83e2950dca	COV644_OVARY_rna_read_group
submitted_aligned_reads	2fb338eb-6857-4437-a45c-bbde5ce0235e	DCF-CCLE	G28048.ME-1.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28048.ME-1.1.bam	10436232415	8305079b361d35a9e5d373dba4939ba3	8ce3fe03-4181-4eb5-accc-13fc6e20ebbe			fee7a36d-8ece-4f81-81bb-e459fa0f14c8	ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	63c861d8-b042-4ff7-9724-cba509d6f265	DCF-CCLE	G30576.VMRC-RCZ.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30576.VMRC-RCZ.1.bam	12102716859	a160d45e4526179c7f547dc1c012dee7	ce96f884-9fcf-4246-bff8-3adf6f32ae98			d3df34c6-263b-43a6-9616-154c97774d0d	VMRCRCZ_KIDNEY_rna_read_group
submitted_aligned_reads	2255124c-4ac0-4a94-9bb9-f7da1ae19bf5	DCF-CCLE	G28078.JHUEM-2.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28078.JHUEM-2.1.bam	10904160873	8211e30d2c7811740db5992a3847ac14	7e606a58-a840-4bc0-b9b0-ad9c0c8f1615			574a19ca-f833-410f-8500-0ccf806d8d7c	JHUEM2_ENDOMETRIUM_rna_read_group
submitted_aligned_reads	a4e72f69-840c-4ce3-bc3c-41a1e605f9c7	DCF-CCLE	G25240.NCI-H1651.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G25240.NCI-H1651.3.bam	10687145889	98e273234d25a5f4888e2d68841f486b	cf2db022-c773-41af-b1ff-9a4d6601167c			2b8faf4a-b043-4c5a-a008-1c2394e2e71b	NCIH1651_LUNG_rna_read_group
submitted_aligned_reads	467849d3-f55e-417b-b38a-547cac48e5d2	DCF-CCLE	G28824.HEC-265.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28824.HEC-265.3.bam	14675624264	9b71b6b7d4de68052bc1c73e7e6982d6	0d8ecb32-cb98-49bb-b136-1be8015007ec			595f49cb-902e-4016-b7a9-dfddb6b17eab	HEC265_ENDOMETRIUM_rna_read_group
submitted_aligned_reads	16e054b3-bf29-4d8d-914f-835f66f95910	DCF-CCLE	G20478.AGS.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G20478.AGS.2.bam	18151201317	7572ec2bd15803d6404d25193e15b6ce	f1d7adf2-5eba-41a8-accd-c899fe31701f			ca9d8c3b-f11e-4132-bb2b-19b145f8217b	AGS_STOMACH_rna_read_group
submitted_aligned_reads	1b82705c-4a18-4824-b0e8-c8f8b2f65eee	DCF-CCLE	G41675.RL.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41675.RL.5.bam	12259717437	68df8b28c56e4b5a11fa99e448f024f1	d216db01-1392-41e3-975d-c6e0c72d358e			52886ff0-646c-44f7-921c-0f3cd8b56ac3	RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	6007859c-9d6c-4e9c-bed6-4b7646518209	DCF-CCLE	G26207.MONO-MAC-6.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26207.MONO-MAC-6.2.bam	16607285824	9cabbedd5e258597dee7d734c7027be0	534dfb62-02d0-4a7a-8d2e-28c055274248			ba432d57-7bc7-43de-b93e-2ae3590d934c	MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	8dba22b2-2223-4f02-853d-f23363a4eab2	DCF-CCLE	G28034.MDA-MB-361.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28034.MDA-MB-361.1.bam	5159984257	14e813d03280c1925c2dcb5740a28a4f	8774fd86-ac7d-4ce9-8c4f-d5e6ae2f1bdf			022f4e2f-ef03-415f-adfc-7723dccbb12f	MDAMB361_BREAST_rna_read_group
submitted_aligned_reads	07ce0beb-4297-4c96-a957-ab588af57605	DCF-CCLE	G28073.JMSU-1.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28073.JMSU-1.1.bam	12829782899	801adeecd5259e5e02e480b9e735bae2	37fc31ee-9a1c-4d73-90c0-520826c70999			6f404abb-db5c-4a6f-ac08-501d847f1c1f	JMSU1_URINARY_TRACT_rna_read_group
submitted_aligned_reads	cce08271-f38e-49b8-85e0-d91e32e7368a	DCF-CCLE	G25235.NCI-H1105.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G25235.NCI-H1105.1.bam	13483751175	1635bff33059d2f874a34b631a26fc86	751a978b-94e0-44ce-94df-047048ef4006			44b45e97-2362-4f96-a7e1-250ec71b6fb2	NCIH1105_LUNG_rna_read_group
submitted_aligned_reads	f76a0242-3faf-460f-bebe-6c1c20a1edfa	DCF-CCLE	G27506.RERF-LC-KJ.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27506.RERF-LC-KJ.2.bam	19754573524	2e97323c7b9464d66b798022bc1592af	8181dd14-5173-4058-99b3-697592422205			2f302d11-f3e2-4a8f-9ea7-02258c3d3357	RERFLCKJ_LUNG_rna_read_group
submitted_aligned_reads	5348bd8b-b726-42c3-b59e-62e5d8f17ffa	DCF-CCLE	G28822.Hs_618.T.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28822.Hs_618.T.3.bam	13915951456	19be6ca4edfa8302baa8ac1e4533f2dd	d66956b7-2ba9-46e0-b3f7-e92ba8893633			001e4b98-624c-4130-be71-439828298c16	HS618T_LUNG_rna_read_group
submitted_aligned_reads	45fff2e9-d9fa-4a51-957d-58c57c591a24	DCF-CCLE	G20469.JHOS-2.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G20469.JHOS-2.2.bam	14305291973	01612164011a68c9b2b488761aea9860	018f68f2-0d53-4758-9c88-d2ad8f5f6a91			b45e0d27-64a7-44c3-8ca9-338095df514c	JHOS2_OVARY_rna_read_group
submitted_aligned_reads	b5ea6420-40c1-430b-84fa-99614bc646cc	DCF-CCLE	G27455.RL95-2.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27455.RL95-2.2.bam	16865064075	dd5dc23cccda5eb29aa366985084f0e2	674cdb76-0da5-4f31-9684-4e7b01ebbae2			4be1bf3f-9b49-4320-8533-5047d1cf703f	RL952_ENDOMETRIUM_rna_read_group
submitted_aligned_reads	dfd27b89-d9c3-4c17-939a-5178417777ad	DCF-CCLE	G25245.NCI-H196.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G25245.NCI-H196.1.bam	11489426114	1a1861c721554ce5e43b0190664fe3c6	dbc932e4-96c6-4510-a805-11c22af60d05			645d1975-5cdc-49f9-8e86-91915ccd5d2b	NCIH196_LUNG_rna_read_group
submitted_aligned_reads	009e5db9-f8a4-4f81-a6ad-5f12eb74123d	DCF-CCLE	G28580.P31_FUJ.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28580.P31_FUJ.1.bam	17095033603	f86f1cc89e01d06119a1eddcc7ad744b	4c474326-5809-4800-afb2-15a25a648a9d			fa89f759-4704-4e43-80d4-39dad38e5248	P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	f4643037-941b-41a6-8369-f5c1d48363ec	DCF-CCLE	G26236.NCI-H716.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26236.NCI-H716.2.bam	14533550427	599013074931b26ed381c9cb8b36619a	47f9a133-4d94-42d3-bbec-72a8366ff157			e8b19758-5a0e-4006-a65a-3eaf6b655507	NCIH716_LARGE_INTESTINE_rna_read_group
submitted_aligned_reads	9756d55c-b3a7-4b5d-aaa6-ef3f2f7842bc	DCF-CCLE	G25218.KYSE-450.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G25218.KYSE-450.1.bam	14195940696	ad4bb773cb4c5e6f65eb9664808d2477	052684eb-6dcd-47f2-abff-79cc76140ebc			a4fe2b8d-16da-4c6b-8c28-c93b2bdaac17	KYSE450_OESOPHAGUS_rna_read_group
submitted_aligned_reads	f6c6fca3-4161-4d42-8aa0-c917c98188f3	DCF-CCLE	G30634.SUIT-2.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30634.SUIT-2.1.bam	7130498377	b0d21498051d4d8c56e9741bcfaafd5b	1221bb9a-3fa8-4d50-a8a2-38fc4834d6b1			418a628d-23f9-4155-a0ba-d760bfd444a3	SUIT2_PANCREAS_rna_read_group
submitted_aligned_reads	f79d66b2-eb9e-405f-a6b5-c4e5a4b07cdf	DCF-CCLE	G27378.EHEB.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27378.EHEB.1.bam	18317688383	3de757547f05486c836a306dc2e40f0b	18a81e47-ad07-4504-b1cd-572648511489			a2d027d0-51a9-4203-bea8-74c840d0a852	EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	36e49c9f-fda7-48dc-b8dc-f3e3e41cbf56	DCF-CCLE	G27480.SCC-15.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27480.SCC-15.2.bam	17907379583	2d7c34eaf346ae05a506d05e89d590a7	390cca60-c92e-4edc-b4d4-d25f0216fd82			6f143dd9-bfba-4e2e-938d-d1cef6c06afa	SCC15_UPPER_AERODIGESTIVE_TRACT_rna_read_group
submitted_aligned_reads	c14468cb-62f5-4c90-8e04-1e8ba185faed	DCF-CCLE	G28601.OAW28.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28601.OAW28.1.bam	18372677121	a25a329b0bf1f1a4f98ad3d2a5fe39fe	e14c8c77-181b-4f75-9341-27d2bac6bc0e			c0208a2e-6b6c-4aea-9858-9ef2ae0fd368	OAW28_OVARY_rna_read_group
submitted_aligned_reads	d973efbf-f0cb-4067-b99e-a48885baa72a	DCF-CCLE	G27275.TE-9.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27275.TE-9.1.bam	15196620427	acaa9a8ae862cfeb6ede0768578264c9	720b11a2-531d-4f05-a039-d3a79fae729a			50f57a79-8f67-4f53-b56c-9d3fba7dd8bf	TE9_OESOPHAGUS_rna_read_group
submitted_aligned_reads	0e2d8a78-223c-4749-ab57-cfcedc8c5324	DCF-CCLE	G27507.SNU-1040.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27507.SNU-1040.2.bam	18952627530	c37ad9a5be320d10c4f2e8cea77681f5	221211f8-3bf1-4184-93f9-83f73c7c56df			1faedd97-5667-4122-a527-c5903c6fa4f2	SNU1040_LARGE_INTESTINE_rna_read_group
submitted_aligned_reads	01184f40-d28a-4565-a11f-95eeae1da214	DCF-CCLE	G28612.NCI-H2405.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28612.NCI-H2405.1.bam	16458248840	0935fd1239926895c90b61583ced4b8c	9f69d0a7-773a-43b0-8d7a-d899ddf8e076			7d1aec5f-68bc-431a-9cc8-4fa6e187aa69	NCIH2405_LUNG_rna_read_group
submitted_aligned_reads	594e8885-3750-4d1b-ab62-ebbdf0cc877d	DCF-CCLE	G28585.NCI-H1734.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28585.NCI-H1734.1.bam	19321885656	e84916cc347559bb61e5fce07193254b	394b0478-9321-4588-9b34-76c4e2e4cbb8			c3e9f68a-06fc-4e23-880f-f1eb8552c318	NCIH1734_LUNG_rna_read_group
submitted_aligned_reads	905ee8dd-d616-4be6-949e-d4fa945c1563	DCF-CCLE	G20485.FU97.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G20485.FU97.2.bam	14885345724	ac8c0b4d90f74a5ac27f3b7e8c7d51a1	2d2423b7-6483-4a6f-a439-42805190f0aa			a84adb9a-b99e-430a-9550-98c14fce7f04	FU97_STOMACH_rna_read_group
submitted_aligned_reads	53663412-62c0-4729-a605-9c2fc6940f88	DCF-CCLE	G28852.HuG1-N.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28852.HuG1-N.3.bam	15507462023	aa048e03bf3a93c7dd3d2670175601ab	bc84b5f8-b3ae-4950-9363-7d0b095df29f			71afb292-1a5a-440f-b81d-fd6d5246cef1	HUG1N_STOMACH_rna_read_group
submitted_aligned_reads	45bd6c97-68ee-4fd2-824b-b59d3d9dd008	DCF-CCLE	G28563.Panc_05.04.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28563.Panc_05.04.1.bam	16759177411	70c9e349b40389a3a0dc100641088581	15351f7c-07b7-476e-a49f-eaa2f03df36e			87e311ad-2140-41a6-8daa-6657304beafb	PANC0504_PANCREAS_rna_read_group
submitted_aligned_reads	ee5480cd-3aed-4ee6-871c-60b6ebd9a917	DCF-CCLE	G27337.H4.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27337.H4.1.bam	19719655539	eaf6bc2cbba015560c2ec42566216a8a	f0299526-d597-4266-8f3f-5c745c081d82			7a8c0239-155e-45c0-8c97-e0e1e1e33329	H4_CENTRAL_NERVOUS_SYSTEM_rna_read_group
submitted_aligned_reads	7bff522c-80d4-411a-ae26-6cdd48d4f1f1	DCF-CCLE	G25222.NCI-H2171.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G25222.NCI-H2171.1.bam	10084667140	1ef2054c5b7f628c41386534f904abdd	9a5c259a-42a8-47c1-a5ac-52e5d77026ab			a7a115df-766b-4e6b-8c87-59334c19982e	NCIH2171_LUNG_rna_read_group
submitted_aligned_reads	f6101575-0332-453e-9a3c-5bc190e2b3f0	DCF-CCLE	G30646.SNU-878.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30646.SNU-878.1.bam	8456357352	9c34c6b5fe233793e37a9ea4b5b59757	6ab235b4-876f-4471-8a08-8b35aa63229b			30f72b65-7580-4c52-8404-339cd04732cf	SNU878_LIVER_rna_read_group
submitted_aligned_reads	dac19f47-c002-496b-a9d1-9b579dc0eb8c	DCF-CCLE	G27315.BICR_18.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27315.BICR_18.3.bam	24213716740	9c56ac761cd7fdf91d961666876bfe57	bb42f1a2-d679-4224-8606-30780039bc7f			a8eff5ea-f216-443e-a6cf-178457a7d8ff	BICR18_UPPER_AERODIGESTIVE_TRACT_rna_read_group
submitted_aligned_reads	ead79794-7ca8-4abb-8341-2094c6c1fdf6	DCF-CCLE	G27281.RERF-LC-MS.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27281.RERF-LC-MS.1.bam	12899780822	ff0ca18c5bbbbe8cc41b1002a7f3bd66	aba91293-8204-42a6-8da2-198bac6921d1			d648414c-fb31-4bd1-911a-06f962f41554	RERFLCMS_LUNG_rna_read_group
submitted_aligned_reads	222083a0-5668-46dd-b6d7-82913c1ef2cf	DCF-CCLE	G27299.BICR_56.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27299.BICR_56.1.bam	18893394819	a9eba2f0c9b61fc27db0e132a661c4f8	6f0fefb0-5d4c-4cad-9e4e-5756cea7702e			dc829e70-1a79-48ab-9ccb-7021c9ea03cb	BICR56_UPPER_AERODIGESTIVE_TRACT_rna_read_group
submitted_aligned_reads	d3c631d2-c06b-405f-b9d5-0f77d6403209	DCF-CCLE	G26196.HPAC.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26196.HPAC.2.bam	13691671734	647f5a4ddb83b35976c06d0bb681a537	86a01675-08de-4edd-b565-54fc60d5ca9a			60c62df4-a49c-41f5-a33d-05a236e53e1f	HPAC_PANCREAS_rna_read_group
submitted_aligned_reads	5c922ff5-a647-4972-91f9-28ca6db881f3	DCF-CCLE	G27508.SNU-5.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27508.SNU-5.2.bam	18845798806	b931591c05b53d0a3449f42614c302a3	3c528955-f587-45dd-b88b-bb838af527a9			b8d8a9f8-afec-4862-aef9-fda90fe7db38	SNU5_STOMACH_rna_read_group
submitted_aligned_reads	e88b239f-e20c-4681-bb4b-76495a932d9d	DCF-CCLE	G20490.HCT_116.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G20490.HCT_116.2.bam	13170073831	b2f60afd3e3a86ae1927734e660e4624	f70dcbe2-538f-4a99-a80d-24225164712a			e97799ae-7da4-4d3d-bab8-4e70b8d1c767	HCT116_LARGE_INTESTINE_rna_read_group
submitted_aligned_reads	4b6cee71-75eb-4868-bc9c-7baae43cbe72	DCF-CCLE	G27363.CL-11.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27363.CL-11.1.bam	17649154292	d4983e9bac27e125e72d09bb39b29292	5ced9e0a-a23f-488f-a83e-7755b5d19567			62b908d3-ae42-4cf2-b7a7-1e27bc133e70	CL11_LARGE_INTESTINE_rna_read_group
submitted_aligned_reads	477f8bc2-040a-4ab5-82e0-c8e5986d8661	DCF-CCLE	G27267.TOV-21G.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27267.TOV-21G.1.bam	12805479736	da404770a57802149419f6ad728bbc0c	7776ddc6-381e-4445-85e4-aff226988b67			4fcac08f-070a-437d-87b8-acd1cfecd022	TOV21G_OVARY_rna_read_group
submitted_aligned_reads	ac840571-9ff3-4ce1-95c7-781b0856790b	DCF-CCLE	G27259.AN3_CA.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27259.AN3_CA.1.bam	15379505804	f0acf66c1ced9bd0b9239a94c9c976f7	77ee280d-1895-40d8-b231-addd98293e7c			5da48b2b-f6d3-40ab-9450-167593cdf48f	AN3CA_ENDOMETRIUM_rna_read_group
submitted_aligned_reads	95454791-5e4c-4d0d-8d76-07d854c31266	DCF-CCLE	G28846.JHH-1.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28846.JHH-1.3.bam	11725498542	6694172affe743eecb2fa25057225e47	16f1049f-5686-4144-9eed-b6f33e9f7aba			6c432e5c-0e4e-4591-b4f0-3089e355bd35	JHH1_LIVER_rna_read_group
submitted_aligned_reads	bedef74c-d383-416e-b122-53b86bd347f1	DCF-CCLE	G41657.SNU-175.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41657.SNU-175.5.bam	13925763619	4bb77ed4ce1321a93cc52e4973f28673	2e102dbd-6af2-469d-ac4d-155be4723975			a80cdfa4-87a2-4ca7-8d14-6f442f74b336	SNU175_LARGE_INTESTINE_rna_read_group
submitted_aligned_reads	c2ca0bb6-e09e-4450-8103-776925ddc7d8	DCF-CCLE	G27384.BHY.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27384.BHY.1.bam	16812641116	48f5d0d83b1b91324e4a6acc91d3eabd	8c904baa-ebd0-45e1-a78f-8947594f6186			3fa77ec7-2a97-4046-b11c-f4738ed0c257	BHY_UPPER_AERODIGESTIVE_TRACT_rna_read_group
submitted_aligned_reads	a29a8734-6fd6-4a79-980c-2567ef32882c	DCF-CCLE	G26186.C32.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26186.C32.2.bam	14402264240	148b781c55529e3562e2aba50976fc59	b7d28ab5-cc95-4e93-87e0-dff0b19ece1e			e8d963da-5bf6-431f-baee-dae6c2a64551	C32_SKIN_rna_read_group
submitted_aligned_reads	6e0ff6b2-10f6-4291-9492-f8633f6796a1	DCF-CCLE	G26172.KALS-1.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26172.KALS-1.2.bam	16100361308	ddca71f456acfc5d8b0a518961277f78	dae74c1a-c34c-4274-bab4-d35b363dfae0			f887b45c-c922-4069-be22-809a21943d9e	KALS1_CENTRAL_NERVOUS_SYSTEM_rna_read_group
submitted_aligned_reads	211be95a-9c68-4abc-900d-5bc4a5fe91f8	DCF-CCLE	G26179.IGROV1.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26179.IGROV1.2.bam	13789049620	2c1c34d950d6706d2bb92637165b99ee	7b24f1ff-2745-4134-a781-680ec6f99413			1cc0cc60-17b2-41fd-88d9-d1b200135f4c	IGROV1_OVARY_rna_read_group
submitted_aligned_reads	3c8fa1eb-fd11-4731-80a7-dfadf3b27c7d	DCF-CCLE	G41689.DAN-G.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41689.DAN-G.5.bam	16187576813	c2fb8a8f82d899758907b573916c37e1	f0456900-a307-4d55-b1f7-023176f88ac7			622ed845-8089-457d-a259-50e67212e54b	DANG_PANCREAS_rna_read_group
